"index","timeReal","AccYHip","GyroYHip","AccYKnee","GyroYKnee","Occupancy"
0,2495,144,17,664,-231,0
1,2525,564,-214,644,-48,0
2,2554,316,-286,700,-45,0
3,2584,520,-344,872,-7,0
4,2614,308,-161,612,19,0
5,2642,-96,-32,448,-21,0
6,2672,-936,70,-384,-72,0
7,2702,-744,-23,-580,-78,0
8,2732,-332,-34,-196,-83,0
9,2761,-368,223,8,-92,0
10,2790,-168,29,584,-141,0
11,2820,416,-283,672,-151,0
12,2849,232,74,360,-52,0
13,2879,-364,189,304,-28,0
14,2909,-264,95,528,-67,0
15,2938,-316,37,240,-92,0
16,2967,-508,-29,20,-90,0
17,3001,-576,-90,24,-114,0
18,3030,-364,-138,92,-42,0
19,3058,-128,-129,444,-33,0
20,3087,-216,-46,976,-44,0
21,3116,-244,-130,1080,-34,0
22,3144,-244,-281,216,-39,0
23,3173,-336,-208,92,-24,0
24,3202,-308,-80,152,29,0
25,3229,-180,52,416,-3,0
26,3258,-252,11,252,39,0
27,3287,-508,93,156,59,0
28,3315,-832,64,176,67,0
29,3343,-792,120,4,68,0
30,3372,-764,129,200,118,0
31,3400,-600,143,272,86,0
32,3429,-520,156,152,110,0
33,3458,-792,128,-20,109,0
34,3485,-660,-47,-164,120,0
35,3520,-676,96,-128,118,0
36,3549,-720,71,68,69,0
37,3576,-488,45,44,84,0
38,3605,-428,4,196,52,0
39,3634,-352,21,208,93,0
40,3662,-496,-12,88,99,0
41,3691,-620,40,0,114,0
42,3719,-548,54,116,100,0
43,3747,-564,25,84,71,0
44,3776,-636,33,32,67,0
45,3804,-724,46,8,61,0
46,3832,-716,-33,68,47,0
47,3861,-672,37,100,59,0
48,3890,-340,-20,56,11,0
49,3917,-456,-88,228,-38,0
50,3946,-508,71,248,10,0
51,3975,-628,54,216,25,0
52,4003,-500,-34,112,26,0
53,4032,-376,-79,16,6,0
54,4060,-404,98,68,5,0
55,4092,-324,72,60,0,0
56,4121,-352,116,188,34,0
57,4150,-484,1,72,25,0
58,4178,-592,-14,-32,16,0
59,4206,-444,72,204,-2,0
60,4235,-536,-61,-40,16,0
61,4263,-480,16,68,24,0
62,4292,-420,-5,-20,-16,0
63,4320,-316,20,32,-31,0
64,4348,-272,141,88,-36,0
65,4377,-264,63,-180,-81,0
66,4406,-532,-19,8,-41,0
67,4433,-524,80,-60,-124,0
68,4462,-516,101,368,-43,0
69,4491,-504,199,248,-49,0
70,4519,-748,222,324,-7,0
71,4548,-560,155,348,-49,0
72,4577,-612,61,120,-55,0
73,4604,-456,-194,-36,-99,0
74,4639,-420,-76,372,-78,0
75,4668,-416,90,-120,-76,0
76,4697,-568,75,356,-85,0
77,4724,-592,-90,432,-59,0
78,4753,-364,-24,384,-43,0
79,4782,-468,-120,320,10,0
80,4810,-428,-80,296,-2,0
81,4839,-272,13,368,-35,0
82,4868,-384,67,80,5,0
83,4895,-624,82,320,-46,0
84,4924,-128,-68,556,-49,0
85,4953,-124,-11,520,-47,0
86,4981,-40,-34,400,15,0
87,5010,-384,-16,348,-5,0
88,5038,-328,36,296,-3,0
89,5066,-240,-40,372,-27,0
90,5095,-180,79,396,-12,0
91,5124,-152,87,452,-52,0
92,5152,-112,-85,348,-42,0
93,5185,-128,-96,368,-16,0
94,5214,-400,-187,284,-7,0
95,5242,-172,-89,420,11,0
96,5270,-132,54,508,-5,0
97,5299,-96,106,384,-23,0
98,5327,-348,27,264,21,0
99,5355,-280,-66,364,42,0
100,5384,-216,-61,356,35,0
101,5412,-328,-227,292,20,0
102,5441,-196,-136,512,4,0
103,5470,-296,-129,220,37,0
104,5498,-244,47,296,45,0
105,5526,-388,162,368,35,0
106,5555,-464,-6,368,76,0
107,5583,-340,21,320,28,0
108,5612,-184,-4,324,66,0
109,5641,-520,-28,240,64,0
110,5668,-364,-28,360,0,0
111,5697,-244,2,284,76,0
112,5731,-296,12,280,34,0
113,5760,-376,-63,324,26,0
114,5788,-356,-36,324,18,0
115,5817,-368,48,264,36,0
116,5846,-356,0,324,12,0
117,5873,-184,70,460,48,0
118,5910,-352,57,332,35,0
119,5939,-496,-98,4,-2,0
120,5967,-476,-125,84,11,0
121,5996,-516,-119,8,6,0
122,6024,-716,-129,308,-6,0
123,6052,-552,-18,284,-12,0
124,6081,-388,-85,276,-27,0
125,6110,-284,-6,396,9,0
126,6138,-448,-55,256,-5,0
127,6167,-228,-10,248,28,0
128,6196,-220,-72,132,-11,0
129,6224,-396,-13,188,5,0
130,6257,-464,3,64,-8,0
131,6286,-380,-49,252,6,0
132,6315,-580,-73,160,-2,0
133,6343,-508,-42,360,-21,0
134,6371,-516,28,336,-7,0
135,6400,-504,-81,320,-32,0
136,6428,-108,-51,360,0,0
137,6457,-396,-87,352,-3,0
138,6486,-396,-148,340,-12,0
139,6514,-152,9,228,-8,0
140,6542,-428,-20,88,4,0
141,6571,-380,-115,124,43,0
142,6599,-540,-165,160,46,0
143,6628,-728,-105,84,48,0
144,6657,-680,90,380,-6,0
145,6685,-436,-53,280,-16,0
146,6713,-528,29,104,-77,0
147,6742,-728,-112,264,31,0
148,6770,-492,-162,-80,18,0
149,6805,-628,-361,220,11,0
150,6834,-516,-190,-52,36,0
151,6862,-632,-448,64,82,0
152,6890,-412,-71,144,123,0
153,6919,-500,103,188,58,0
154,6947,-936,93,84,188,0
155,6976,-1120,-165,112,173,0
156,7005,-68,-51,-308,226,0
157,7033,4664,-1664,-108,112,1
158,7062,-732,416,-272,177,1
159,7091,-1656,404,-424,178,1
160,7119,-1436,473,-716,178,1
161,7148,-968,176,-12,67,1
162,7178,-1628,56,-176,165,1
163,7206,-2184,111,-596,191,1
164,7235,-1876,73,-824,98,1
165,7264,-1264,5,-628,160,1
166,7297,-1372,-113,-696,139,1
167,7325,-1380,97,-396,177,1
168,7354,-1756,50,-620,147,1
169,7383,-1840,98,-452,134,1
170,7411,-1668,-16,-360,136,1
171,7440,-1264,-38,-724,132,1
172,7469,-1620,-9,-748,135,1
173,7497,-1944,9,-800,112,1
174,7526,-2076,22,-940,92,1
175,7555,-2288,-82,-952,107,1
176,7583,-2100,-42,-672,101,1
177,7612,-2196,-17,-888,96,1
178,7641,-2032,9,-620,-26,1
179,7669,-1940,-75,-792,70,1
180,7698,-1952,6,-696,53,1
181,7727,-2064,28,-812,81,1
182,7755,-1888,-57,-1048,16,1
183,7790,-2100,-27,-936,-40,1
184,7819,-1836,39,-1032,23,1
185,7847,-1780,-20,-720,-40,1
186,7876,-1844,7,-728,56,1
187,7905,-1732,-7,-720,71,1
188,7933,-2004,25,-1064,53,1
189,7962,-1844,-35,-1264,-56,1
190,7991,-1948,-85,-1072,-46,1
191,8019,-2092,-49,-1000,-110,1
192,8048,-2172,-74,-572,-237,1
193,8077,-2332,-74,-708,-200,1
194,8105,-2424,-131,-892,-168,1
195,8135,-2360,-240,-1152,-146,1
196,8164,-2048,-234,-1348,-108,1
197,8193,-1904,-126,-1496,-63,1
198,8221,-2132,-40,-1368,-71,1
199,8255,-2188,113,-976,-12,1
200,8283,-2124,-7,-1028,-78,1
201,8312,-1964,-66,-744,-43,1
202,8340,-1752,10,-732,-31,1
203,8370,-1272,13,-780,-17,1
204,8397,-1572,69,-392,14,1
205,8426,-1584,-12,-448,41,1
206,8455,-1404,5,-452,25,1
207,8483,-1484,12,-1020,27,1
208,8512,-1528,-19,-784,50,1
209,8541,-1456,-88,-596,63,1
210,8569,-1412,7,-900,87,1
211,8598,-1844,59,-876,27,1
212,8627,-2016,36,-1052,55,1
213,8655,-2020,18,-1024,70,1
214,8684,-1880,-98,-1088,80,1
215,8713,-1952,-2,-1044,78,1
216,8747,-2148,2,-1136,62,1
217,8775,-2112,193,-896,36,1
218,8804,-2024,89,-1068,64,1
219,8833,-1836,132,-1100,18,1
220,8861,-1744,6,-1020,39,1
221,8890,-1780,62,-820,-92,1
222,8919,-1648,77,-1264,14,1
223,8947,-1660,74,-1336,19,1
224,8976,-1720,109,-1316,118,1
225,9005,-1724,151,-1436,78,1
226,9033,-1656,108,-1288,89,1
227,9062,-1696,190,-960,127,1
228,9091,-1520,150,-884,148,1
229,9120,-1424,156,-1008,165,1
230,9149,-1360,164,-940,178,1
231,9178,-1284,160,-760,217,1
232,9206,-1412,153,-936,181,1
233,9239,-1512,59,-808,166,1
234,9268,-1688,135,-796,116,1
235,9296,-1776,225,-1024,133,1
236,9325,-1656,196,-1168,155,1
237,9354,-1684,231,-1328,131,1
238,9382,-1800,177,-1084,76,1
239,9411,-1632,41,-828,83,1
240,9440,-1800,85,-696,107,1
241,9468,-1724,-13,-756,54,1
242,9499,-1584,70,-844,61,1
243,9534,-1540,-68,-740,11,1
244,9563,-1648,53,-852,10,1
245,9591,-1588,-25,-1052,31,1
246,9620,-1680,-1,-832,58,1
247,9649,-1756,99,-840,19,1
248,9677,-1476,-20,-744,35,1
249,9706,-1240,-13,-704,31,1
250,9741,-1444,28,-680,66,1
251,9769,-1552,-8,-844,138,1
252,9798,-1444,18,-876,53,1
253,9827,-1588,19,-964,62,1
254,9857,-1684,30,-1052,59,1
255,9885,-1788,20,-888,44,1
256,9914,-1604,-85,-1112,-3,1
257,9943,-1560,4,-976,9,1
258,9971,-1712,15,-1004,31,1
259,10000,-1752,-32,-972,-33,1
260,10029,-1720,-43,-968,-39,1
261,10058,-1728,-73,-948,-2,1
262,10087,-1588,-91,-996,-43,1
263,10116,-1664,-44,-980,-49,1
264,10144,-1648,-83,-1068,-24,1
265,10173,-1772,-56,-1068,-70,1
266,10202,-1704,-57,-956,-48,1
267,10235,-1740,-75,-864,-69,1
268,10264,-1728,-158,-932,-82,1
269,10293,-1568,-35,-888,-53,1
270,10321,-1664,-20,-1016,-32,1
271,10350,-1760,-34,-844,-15,1
272,10379,-1620,-42,-1008,-48,1
273,10408,-1668,-44,-940,-21,1
274,10437,-1656,-73,-1072,-10,1
275,10466,-1792,-51,-976,-29,1
276,10494,-1708,-38,-1072,-10,1
277,10523,-1724,-4,-1012,27,1
278,10552,-1652,14,-1092,60,1
279,10580,-1736,18,-1132,23,1
280,10609,-1816,50,-968,34,1
281,10638,-1816,1,-956,20,1
282,10667,-1764,-53,-1216,41,1
283,10701,-1820,-19,-1040,29,1
284,10730,-1964,36,-908,10,1
285,10759,-1884,-15,-860,12,1
286,10787,-1736,0,-1028,36,1
287,10816,-1764,4,-948,22,1
288,10845,-1656,95,-956,42,1
289,10873,-1772,-29,-1028,-2,1
290,10902,-1796,71,-1088,50,1
291,10931,-1784,-2,-1208,-2,1
292,10960,-1736,32,-956,-20,1
293,10989,-1908,-64,-1024,22,1
294,11018,-1696,2,-1044,22,1
295,11046,-1748,-65,-1288,37,1
296,11075,-1784,-16,-1188,32,1
297,11104,-1696,-10,-1184,47,1
298,11132,-1668,25,-1192,18,1
299,11166,-1716,-19,-1036,13,1
300,11195,-1792,-56,-1100,21,1
301,11224,-1696,1,-980,54,1
302,11252,-1664,-7,-976,27,1
303,11281,-1572,10,-1120,68,1
304,11310,-1648,4,-1144,21,1
305,11338,-1608,-26,-1228,69,1
306,11367,-1716,63,-1220,31,1
307,11396,-1696,96,-1168,54,1
308,11424,-1820,37,-1316,63,1
309,11453,-1780,91,-1404,48,1
310,11482,-1796,-22,-1216,61,1
311,11510,-1772,13,-1132,55,1
312,11539,-1824,21,-1044,14,1
313,11568,-1728,18,-1092,18,1
314,11596,-1696,21,-980,30,1
315,11625,-1588,63,-1040,46,1
316,11660,-1548,-13,-1084,11,1
317,11688,-1724,47,-1076,39,1
318,11717,-1624,4,-1304,0,1
319,11746,-1652,42,-1068,21,1
320,11774,-1516,-35,-1008,9,1
321,11803,-1548,-36,-1076,20,1
322,11832,-1612,20,-920,40,1
323,11860,-1644,53,-1032,25,1
324,11889,-1668,13,-1368,76,1
325,11919,-1680,5,-1464,28,1
326,11948,-1728,-17,-1096,19,1
327,11976,-1876,1,-1212,8,1
328,12005,-1912,26,-1284,11,1
329,12034,-1812,37,-1268,32,1
330,12062,-1572,40,-1156,79,1
331,12091,-1404,-37,-940,44,1
332,12120,-1260,4,-836,24,1
333,12152,-1568,42,-1064,63,1
334,12182,-1808,73,-1044,33,1
335,12211,-1956,28,-1204,25,1
336,12239,-2072,60,-1212,25,1
337,12268,-1812,50,-1192,41,1
338,12297,-1752,103,-1240,16,1
339,12325,-1756,111,-1220,-4,1
340,12354,-1724,-41,-1312,6,1
341,12383,-1788,-41,-1164,-61,1
342,12411,-1720,-181,-1124,-14,1
343,12440,-1684,65,-1120,-55,1
344,12469,-1780,31,-1064,-11,1
345,12497,-1724,-11,-1188,-30,1
346,12527,-1796,-10,-1076,-8,1
347,12556,-1632,27,-1128,-3,1
348,12584,-1712,-3,-1152,45,1
349,12618,-1632,28,-1016,44,1
350,12647,-1736,48,-1092,56,1
351,12676,-1744,17,-924,36,1
352,12704,-1828,-62,-980,33,1
353,12733,-1724,-14,-1068,30,1
354,12763,-1704,38,-1216,31,1
355,12791,-1760,2,-1132,14,1
356,12820,-1756,-8,-1176,29,1
357,12849,-1640,-32,-1248,48,1
358,12877,-1760,-46,-1192,-2,1
359,12906,-1692,-40,-1148,5,1
360,12935,-1860,8,-1232,-19,1
361,12963,-1860,19,-1060,-16,1
362,12992,-1956,-78,-1408,-9,1
363,13021,-2016,-553,-1188,40,1
364,13049,-2112,-377,-1248,10,1
365,13083,-2016,-596,-1376,-50,1
366,13113,-1772,144,-976,-33,1
367,13149,-1868,-142,-1244,-18,1
368,13178,-2036,73,-1200,-23,1
369,13207,-1620,170,-1204,-33,1
370,13236,-1564,-55,-1108,-15,1
371,13264,-1680,-284,-920,-38,1
372,13293,-1404,-129,-1112,-7,1
373,13322,-1680,-41,-1124,-20,1
374,13351,-1820,5,-1140,2,1
375,13380,-1788,-26,-1308,-54,1
376,13409,-1808,-122,-1344,-37,1
377,13437,-1772,-33,-1248,-20,1
378,13466,-1640,-36,-1084,-37,1
379,13496,-1540,-99,-1124,-16,1
380,13524,-1656,-10,-1188,-22,1
381,13558,-1624,-88,-1208,-8,1
382,13588,-1688,-64,-1132,-12,1
383,13617,-1736,4,-1248,-13,1
384,13645,-1704,-15,-1268,31,1
385,13674,-1864,-84,-1344,101,1
386,13703,-1868,13,-1076,33,1
387,13731,-1808,53,-1176,-5,1
388,13761,-1660,37,-1056,23,1
389,13790,-1644,29,-1016,35,1
390,13818,-1580,35,-1160,38,1
391,13847,-1784,155,-912,77,1
392,13876,-1992,68,-524,71,1
393,13904,-1796,-271,-588,36,1
394,13933,-1404,-138,-1480,105,1
395,13963,-1684,-98,-1656,48,1
396,13991,-1784,-178,-1668,17,1
397,14024,-1792,-134,-2008,0,1
398,14054,-1916,249,-1576,-7,1
399,14083,-1860,-57,-1508,-67,1
400,14111,-1912,181,-984,-86,1
401,14140,-1304,-262,-908,-77,1
402,14169,-1556,264,-684,0,1
403,14197,-1608,153,-828,82,1
404,14226,-1488,144,-1264,52,1
405,14255,-1880,-54,-1440,65,1
406,14284,-2156,-60,-1464,71,1
407,14313,-1896,-261,-1420,-91,1
408,14342,-1840,-189,-1252,-80,1
409,14370,-1756,10,-1016,-114,1
410,14399,-1800,43,-720,-133,1
411,14428,-1648,108,-996,-72,1
412,14456,-1568,-22,-1068,-26,1
413,14491,-1672,-18,-1044,-104,1
414,14520,-1696,-183,-1188,-103,1
415,14550,-1668,-133,-1340,-114,1
416,14578,-1792,-114,-1368,-127,1
417,14607,-1852,-215,-1572,-179,1
418,14636,-1776,-193,-1680,-202,1
419,14665,-1684,-205,-1460,-224,1
420,14694,-1668,-167,-1564,-237,1
421,14723,-1672,-308,-1560,-282,1
422,14752,-1488,-436,-760,-336,1
423,14781,-1468,-583,-536,-241,1
424,14810,-1276,-359,-1804,-198,1
425,14838,-1468,106,-1384,-354,1
426,14867,-1272,387,-684,-326,1
427,14897,-960,132,-1152,-251,1
428,14929,-1156,-563,-360,-288,1
429,14958,-1128,-424,-420,-323,1
430,14988,2936,298,112,-398,0
431,15015,-1328,95,368,-527,0
432,15044,-52,-128,640,-413,0
433,15073,52,219,928,-468,0
434,15101,220,411,1156,-367,0
435,15130,-80,220,1028,-277,0
436,15159,596,26,1296,-219,0
437,15187,736,243,1060,-287,0
438,15216,880,118,1084,-368,0
439,15245,652,180,1224,-261,0
440,15273,876,-170,756,-229,0
441,15302,744,297,652,-130,0
442,15331,472,204,1212,-220,0
443,15360,752,331,1128,-172,0
444,15393,572,-116,1596,-101,0
445,15422,676,123,1508,-47,0
446,15452,756,139,1596,29,0
447,15479,648,125,1440,48,0
448,15508,680,205,984,112,0
449,15537,568,180,1028,66,0
450,15565,420,12,1132,48,0
451,15594,720,155,1240,40,0
452,15623,628,166,1208,46,0
453,15651,688,81,1336,93,0
454,15680,784,137,1408,80,0
455,15709,704,85,1044,50,0
456,15737,820,159,1228,36,0
457,15766,776,96,1556,49,0
458,15794,840,152,1324,20,0
459,15822,580,43,1332,120,0
460,15851,556,51,1416,47,0
461,15880,568,102,1308,54,0
462,15912,796,53,1216,51,0
463,15941,836,129,1304,87,0
464,15970,704,57,1420,44,0
465,15998,576,83,1412,51,0
466,16027,536,31,1396,81,0
467,16056,644,47,1616,86,0
468,16083,716,97,1424,68,0
469,16112,712,33,1112,35,0
470,16141,520,110,1288,45,0
471,16169,672,51,1348,-30,0
472,16198,568,-9,1124,21,0
473,16227,588,27,1204,16,0
474,16256,576,48,1216,38,0
475,16283,608,41,1464,89,0
476,16312,744,92,1248,80,0
477,16340,432,-72,1212,88,0
478,16369,332,-76,1280,32,0
479,16398,544,-16,1212,81,0
480,16432,664,-96,1320,58,0
481,16460,780,131,1324,14,0
482,16489,708,114,1428,-2,0
483,16518,724,82,1316,-16,0
484,16546,736,13,1452,-71,0
485,16575,536,-523,1476,-69,0
486,16604,316,-211,1460,-19,0
487,16632,736,7,1460,-37,0
488,16661,780,-91,1324,-78,0
489,16690,840,-10,1404,-14,0
490,16718,600,-4,1160,-1,0
491,16754,536,-37,1076,15,0
492,16783,896,-64,1452,-102,0
493,16813,540,33,1412,-32,0
494,16841,604,-105,1452,41,0
495,16870,1100,-27,1348,14,0
496,16899,1260,45,1360,33,0
497,16931,712,-28,1452,116,0
498,16960,848,-8,1292,140,0
499,16989,696,-36,1432,116,0
500,17017,500,6,1300,35,0
501,17046,596,-27,1252,20,0
502,17075,688,-48,1396,19,0
503,17103,744,-28,1356,62,0
504,17132,744,39,1352,97,0
505,17161,616,43,1140,57,0
506,17189,728,21,1444,77,0
507,17218,796,24,1448,27,0
508,17247,680,-24,1304,20,0
509,17275,656,-8,1448,24,0
510,17304,688,-60,1236,-68,0
511,17333,696,43,1232,-53,0
512,17361,532,14,1272,-20,0
513,17390,696,3,1292,-1,0
514,17419,504,40,1348,-2,0
515,17453,684,-17,1172,28,0
516,17481,536,54,1268,27,0
517,17510,772,22,1304,40,0
518,17539,756,-44,1392,28,0
519,17567,860,18,1224,58,0
520,17596,756,79,1368,37,0
521,17625,688,-4,1292,17,0
522,17653,728,32,1252,68,0
523,17682,728,9,1344,47,0
524,17711,752,25,1312,71,0
525,17739,616,-19,1152,32,0
526,17768,820,-80,1156,21,0
527,17797,716,-4,1460,2,0
528,17825,792,34,1200,3,0
529,17854,736,31,1300,32,0
530,17883,812,-31,1560,51,0
531,17911,684,45,1248,46,0
532,17940,696,-62,1236,55,0
533,17973,776,35,1592,21,0
534,18001,740,4,1116,64,0
535,18030,664,-66,1220,-19,0
536,18059,700,-17,1300,0,0
537,18087,744,36,1352,-27,0
538,18116,772,14,1260,-15,0
539,18145,568,-16,1448,-8,0
540,18173,616,-12,1212,-12,0
541,18201,720,-19,1300,-21,0
542,18230,748,58,1408,-11,0
543,18258,688,-5,1280,19,0
544,18287,888,-19,1432,17,0
545,18316,672,3,1488,2,0
546,18344,784,-4,1340,24,0
547,18373,788,76,1536,25,0
548,18402,856,23,1356,38,0
549,18430,728,75,1112,2,0
550,18458,832,-1,1548,-15,0
551,18493,652,-82,1136,2,0
552,18523,600,-17,1460,-47,0
553,18551,716,12,1212,-75,0
554,18580,888,-36,1240,-69,0
555,18610,860,-38,1348,-63,0
556,18638,1044,43,1468,-26,0
557,18668,884,-32,1568,-205,0
558,18697,804,-3,1520,-118,0
559,18726,916,-20,1472,-201,0
560,18755,752,7,1536,-233,0
