"index","timeReal","AccYHip","GyroYHip","AccYKnee","GyroYKnee","Occupancy"
0,2516,-160,7,60,8,1
1,2546,-216,4,-172,0,1
2,2575,-320,-29,-152,26,1
3,2605,-324,26,-168,16,1
4,2634,-340,-9,-196,14,1
5,2672,-464,5,-300,28,1
6,2702,-508,13,-232,31,1
7,2731,-548,25,-240,20,1
8,2760,-384,0,-332,12,1
9,2790,-256,17,-180,-19,1
10,2820,-336,-52,-144,-4,1
11,2849,-420,-9,-80,-8,1
12,2878,-240,20,-196,33,1
13,2908,-360,21,-188,14,1
14,2937,-524,31,-208,1,1
15,2967,-488,-332,-252,-28,1
16,2997,-456,-74,-208,11,1
17,3031,-440,-116,-116,4,1
18,3059,-456,46,-80,52,1
19,3088,-388,81,-160,37,1
20,3117,-528,144,-96,53,1
21,3145,-820,-74,-244,37,1
22,3173,-604,-3,-388,15,1
23,3202,-652,25,-304,8,1
24,3230,-600,82,-164,9,1
25,3259,-520,150,68,23,1
26,3288,-540,141,56,45,1
27,3316,-516,225,-60,-1,1
28,3345,-476,132,12,-2,1
29,3373,-300,146,96,14,1
30,3401,-420,139,16,31,1
31,3430,-380,186,-116,64,1
32,3459,-540,181,8,39,1
33,3487,-588,226,104,36,1
34,3515,-512,158,80,-39,1
35,3544,-364,171,224,11,1
36,3578,-600,155,-76,16,1
37,3606,-588,81,-148,25,1
38,3635,-576,64,-140,-8,1
39,3663,-608,71,92,-30,1
40,3692,-680,19,8,4,1
41,3721,-712,23,128,-14,1
42,3748,-800,-19,-176,-27,1
43,3777,-876,-85,-160,-11,1
44,3806,-668,-45,-304,-18,1
45,3834,-680,-45,140,-54,1
46,3863,-608,-26,116,-43,1
47,3892,-476,27,300,-12,1
48,3920,-456,-51,216,-4,1
49,3949,-508,22,4,-17,1
50,3977,-416,29,72,10,1
51,4005,-496,33,-60,27,1
52,4034,-644,-18,-44,27,1
53,4063,-668,59,116,26,1
54,4091,-644,-1,56,23,1
55,4117,-620,45,-28,-3,1
56,4145,-608,21,36,28,1
57,4173,-636,10,28,-6,1
58,4202,-648,15,-28,-16,1
59,4231,-756,14,-24,-22,1
60,4258,-544,-6,44,-14,1
61,4287,-752,30,-4,-11,1
62,4316,-656,-9,-128,-34,1
63,4344,-688,-6,-56,-45,1
64,4373,-552,-47,-40,-32,1
65,4402,-576,-7,68,-44,1
66,4429,-516,-6,104,-14,1
67,4458,-316,-1,12,-37,1
68,4487,-372,10,188,14,1
69,4515,-428,-20,-20,35,1
70,4544,-364,28,152,29,1
71,4572,-448,-40,124,44,1
72,4600,-388,42,92,50,1
73,4629,-452,41,56,24,1
74,4658,-560,27,-144,52,1
75,4690,-620,-13,-192,-8,1
76,4719,-700,-21,-160,5,1
77,4747,-832,25,-32,-28,1
78,4775,-884,-35,56,-68,1
79,4804,-676,-43,-136,-104,1
80,4833,-556,-82,-160,-87,1
81,4861,-448,-75,-180,-119,1
82,4890,-316,-43,48,-128,1
83,4918,-72,-29,200,-49,1
84,4946,-196,-20,264,-58,1
85,4975,-184,26,276,-11,1
86,5004,-244,-7,92,-7,1
87,5032,-284,2,148,5,1
88,5060,-308,82,180,35,1
89,5089,-368,37,-92,61,1
90,5117,-376,38,-40,64,1
91,5146,-252,50,212,51,1
92,5175,-112,30,300,68,1
93,5202,-184,113,80,50,1
94,5236,-452,31,132,72,1
95,5265,-360,33,176,46,1
96,5294,-324,33,196,56,1
97,5322,-404,85,164,26,1
98,5351,-644,28,0,25,1
99,5379,-480,52,44,20,1
100,5407,-176,29,36,39,1
101,5436,-184,19,184,15,1
102,5464,-312,-1,208,14,1
103,5492,-120,11,200,19,1
104,5521,-272,19,216,5,1
105,5550,-284,48,204,3,1
106,5577,-248,-20,124,11,1
107,5606,-292,-17,92,4,1
108,5635,-452,-9,24,-9,1
109,5663,-288,-52,-16,-37,1
110,5691,-336,-93,216,-19,1
111,5720,-332,-65,164,-29,1
112,5748,-128,-115,248,-20,1
113,5781,256,22,304,-1,1
114,5810,104,52,188,65,1
115,5838,-48,51,252,52,1
116,5867,-104,-3,112,40,1
117,5895,-164,55,40,28,1
118,5923,-384,41,68,60,1
119,5952,-536,68,204,28,1
120,5981,-528,1,-4,27,1
121,6008,-504,15,-40,-1,1
122,6037,-608,56,120,1,1
123,6066,-232,11,-76,-13,1
124,6094,-640,-96,-40,-25,1
125,6122,-304,-48,-8,-49,1
126,6151,-288,-10,128,2,1
127,6179,-212,47,264,4,1
128,6208,-248,44,204,65,1
129,6236,-336,57,216,61,1
130,6265,-404,39,40,84,1
131,6301,-256,60,-80,89,1
132,6336,-540,-17,-56,64,1
133,6365,-388,172,-76,47,1
134,6393,-400,-18,112,99,1
135,6422,-344,-3,-56,63,1
136,6451,-356,-55,56,105,1
137,6478,-420,34,-96,115,1
138,6507,-452,-6,-152,125,1
139,6536,-664,60,-280,107,1
140,6564,-892,96,-388,113,1
141,6593,-900,53,-300,65,1
142,6622,-768,39,-368,87,1
143,6650,-852,49,-88,65,1
144,6679,-808,24,-56,84,1
145,6708,-628,0,-264,54,1
146,6736,-568,150,-120,-6,1
147,6765,-756,102,-372,17,1
148,6794,-764,95,-344,107,1
149,6822,-696,111,-228,75,1
150,6855,-880,36,-452,58,1
151,6884,-876,82,-372,3,1
152,6913,-996,-5,-504,4,1
153,6941,-804,-10,-552,10,1
154,6970,-856,-9,-384,-14,1
155,6999,-712,-18,-244,-28,1
156,7026,-804,-35,-464,-39,1
157,7056,-724,-31,-696,-26,1
158,7084,-644,-79,-500,-53,1
159,7112,-564,-76,16,-51,1
160,7141,-360,-90,524,-36,1
161,7170,-412,-64,716,-115,1
162,7198,-320,-12,132,-95,1
163,7227,-484,-33,-80,-126,1
164,7256,-256,61,340,-90,1
165,7284,-80,35,172,-98,1
166,7313,-96,-42,332,-94,1
167,7342,-164,37,48,-73,1
168,7375,-208,23,260,-51,1
169,7404,-184,9,324,-36,1
170,7433,-28,71,416,-38,1
171,7461,-200,43,228,-27,1
172,7490,-120,39,248,-60,1
173,7519,-300,-5,204,-52,1
174,7547,-352,3,204,-55,1
175,7576,-452,-43,296,-70,1
176,7605,-244,-58,320,-68,1
177,7632,-112,-54,448,-104,1
178,7661,-204,-79,268,-84,1
179,7690,-60,-112,236,-138,1
180,7718,-32,-152,248,-158,1
181,7747,-4,-203,256,-174,1
182,7776,-8,-155,372,-188,1
183,7804,-148,-148,252,-196,1
184,7833,-400,-151,232,-185,1
185,7862,-688,-143,-284,-193,1
186,7895,-936,-197,-340,-196,1
187,7923,-804,-183,-304,-212,1
188,7952,-696,-148,-136,-163,1
189,7981,-640,-123,-92,-123,1
190,8009,-416,-132,32,-83,1
191,8038,-496,-89,132,-26,1
192,8067,-252,-28,204,-17,1
193,8095,-148,-31,-96,31,1
194,8124,-184,30,64,77,1
195,8152,-364,0,-80,99,1
196,8180,-392,31,8,61,1
197,8209,-424,93,96,104,1
198,8237,-436,18,-76,104,1
199,8265,-500,119,-48,97,1
200,8294,-572,85,-12,97,1
201,8323,-544,83,-92,105,1
202,8351,-480,19,-176,118,1
203,8379,-376,55,16,108,1
204,8414,-504,94,-152,108,1
205,8442,-372,102,-40,112,1
206,8470,-424,115,32,103,1
207,8499,-548,100,-80,112,1
208,8527,-380,118,-96,116,1
209,8556,-556,92,-372,156,1
210,8585,-632,111,-420,131,1
211,8613,-564,73,-208,138,1
212,8642,-472,52,-272,165,1
213,8670,-504,68,-204,138,1
214,8698,-676,91,-116,131,1
215,8727,-568,26,-56,127,1
216,8756,-416,62,4,118,1
217,8784,-392,72,20,94,1
218,8812,-448,99,-60,98,1
219,8841,-580,105,-64,97,1
220,8869,-564,37,-276,60,1
221,8898,-680,-16,-268,-3,1
222,8931,-548,-56,-92,-32,1
223,8960,-512,-29,-156,-33,1
224,8988,-604,-145,-220,-84,1
225,9017,-712,-110,-216,-125,1
226,9046,-776,-149,-212,-119,1
227,9074,-564,-130,-176,-150,1
228,9103,-476,-158,8,-190,1
229,9132,-420,-142,-164,-193,1
230,9159,-388,-88,-36,-155,1
231,9188,-424,-127,-88,-165,1
232,9217,-520,-65,-292,-172,1
233,9245,-484,-97,-260,-183,1
234,9274,-516,-101,-160,-174,1
235,9303,-600,-137,-192,-165,1
236,9331,-668,-106,-160,-165,1
237,9360,-448,-92,-120,-133,1
238,9395,-556,-121,-152,-110,1
239,9423,-552,-45,-272,-140,1
240,9452,-576,-143,-344,-125,1
241,9481,-444,-88,-260,-104,1
242,9509,-536,-130,-312,-77,1
243,9538,-444,-76,-208,-108,1
244,9567,-492,-60,-164,-40,1
245,9595,-452,-17,164,-46,1
246,9624,-344,-7,108,-4,1
247,9652,-392,-31,-228,6,1
248,9680,-364,111,-32,41,1
249,9709,-436,76,-340,106,1
250,9738,-432,129,-152,73,1
251,9766,-368,90,-184,91,1
252,9794,-464,122,-244,95,1
253,9823,-508,133,152,146,1
254,9851,-528,103,96,120,1
255,9889,-436,50,4,128,1
256,9922,-336,150,-124,147,1
257,9951,-476,101,-84,101,1
258,9979,-332,140,156,93,1
259,10008,-408,45,-64,116,1
260,10037,-460,153,40,103,1
261,10065,-756,72,24,115,1
262,10093,-448,64,-104,99,1
263,10122,-520,146,-60,52,1
264,10150,-452,11,0,49,1
265,10179,-544,56,8,23,1
266,10208,-628,46,-88,25,1
267,10236,-548,-47,-124,7,1
268,10265,-456,-14,-108,-3,1
269,10294,-476,58,60,-36,1
270,10322,-584,-59,-268,-15,1
271,10350,-628,-47,-56,-34,1
272,10380,-552,-51,-132,-15,1
273,10408,-512,-45,-68,-33,1
274,10442,-460,-44,-60,-41,1
275,10471,-340,-50,-20,-57,1
276,10500,-364,-37,-136,-29,1
277,10528,-236,21,-144,6,1
278,10557,-408,-58,-184,12,1
279,10586,-484,27,-8,4,1
280,10614,-692,-2,20,23,1
281,10643,-808,-36,-76,9,1
282,10672,-772,-4,-232,-22,1
283,10700,-652,-62,-428,-44,1
284,10729,-320,-47,-128,-52,1
285,10758,-252,-9,60,-34,1
286,10785,-300,-36,140,-9,1
287,10814,-536,5,-148,9,1
288,10843,-720,10,-192,8,1
289,10871,-448,-16,-72,-25,1
290,10900,-352,-13,-212,-25,1
291,10934,-596,11,-152,-40,1
292,10962,-652,-25,-112,-31,1
293,10991,-468,-57,-112,-24,1
294,11020,-456,6,-180,-33,1
295,11048,-472,-19,-100,-37,1
296,11077,-540,-26,-104,-14,1
297,11106,-340,36,-116,18,1
298,11134,-452,-21,-20,21,1
299,11163,-544,-32,-204,3,1
300,11191,-480,38,-68,15,1
301,11219,-484,33,-100,2,1
302,11248,-556,26,-348,45,1
303,11277,-504,66,-180,62,1
304,11305,-564,31,-180,26,1
305,11334,-428,12,-96,46,1
306,11363,-604,-9,-124,15,1
307,11392,-480,37,24,0,1
308,11419,-468,59,-252,71,1
309,11454,-536,53,-104,39,1
310,11483,-540,75,-140,52,1
311,11511,-516,-19,-248,52,1
312,11540,-556,-3,-380,55,1
313,11569,-444,94,-108,22,1
314,11597,-488,54,-136,40,1
315,11625,-548,-23,-68,19,1
316,11654,-532,61,-172,36,1
317,11682,-536,47,-240,42,1
318,11711,-544,20,-220,40,1
319,11740,-652,-16,-284,51,1
320,11768,-576,32,-268,3,1
321,11797,-660,-48,-208,26,1
322,11826,-548,37,-240,16,1
323,11854,-580,82,-192,9,1
324,11882,-700,23,-396,18,1
325,11911,-608,-22,-252,1,1
326,11943,-600,-85,-268,-18,1
327,11972,-568,44,-344,-31,1
328,12001,-672,94,-132,-67,1
329,12029,-704,-198,-280,-23,1
330,12058,-632,-31,-292,-6,1
331,12087,-680,87,-160,-13,1
332,12115,-276,-108,-124,-12,1
333,12144,-276,101,-224,-25,1
334,12173,-584,129,-140,13,1
335,12201,-432,57,-212,3,1
336,12230,-380,33,-100,22,1
337,12259,-552,63,-204,23,1
338,12288,-512,59,-72,40,1
339,12315,-388,292,-328,38,1
340,12344,-572,70,-208,15,1
341,12372,-620,19,-192,46,1
342,12401,-656,0,-204,2,1
343,12435,-412,109,-208,10,1
344,12464,-564,-22,-144,43,1
345,12492,-680,-234,-136,37,1
346,12521,-404,102,-320,27,1
347,12550,-736,-195,-288,35,1
348,12578,-520,-181,-256,-12,1
349,12607,-172,-72,-140,12,1
350,12636,-352,-134,-152,29,1
351,12664,-516,150,-100,30,1
352,12693,-144,93,-352,60,1
353,12722,-556,258,-160,22,1
354,12750,-1264,79,-148,59,1
355,12779,-484,146,-576,67,1
356,12808,-760,-47,-604,86,1
357,12836,-576,-69,-504,119,1
358,12865,-768,60,-520,88,1
359,12894,-180,-74,-304,69,1
360,12926,-776,-256,-336,-156,1
361,12955,-1084,183,-60,39,1
362,12984,-608,39,-76,53,1
363,13011,-452,-1,-320,19,1
364,13040,-864,-4,-200,7,1
365,13069,-808,-15,-340,57,1
366,13097,-628,-23,-344,25,1
367,13126,-1036,-103,-212,51,1
368,13155,-860,-12,-364,60,1
369,13184,-580,-77,204,70,1
370,13212,-1220,-50,644,107,1
371,13241,-528,-139,492,11,1
372,13270,48,118,-4,168,1
373,13297,-1324,-528,-164,71,0
374,13326,172,-169,-300,274,0
375,13355,-272,339,-660,-169,0
376,13383,-264,558,-292,-170,0
377,13418,-188,-422,108,571,0
378,13447,-244,623,-392,918,0
379,13484,-1104,593,-732,1217,0
380,13512,-544,733,-1796,1033,0
381,13542,60,1010,-1684,1247,0
382,13571,-320,1420,-1496,1908,0
383,13599,-16,1578,-3148,2323,0
384,13628,-1180,1551,-3180,2106,0
385,13657,-2032,1717,-1916,1750,0
386,13686,-3100,1569,-1272,1390,0
387,13715,-2976,1093,544,979,0
388,13744,-1376,608,1524,979,0
389,13772,-932,501,1636,934,0
390,13801,-620,346,416,856,0
391,13830,-1428,317,-300,776,0
392,13859,-656,281,-236,848,0
393,13892,-636,-51,-2324,790,0
394,13921,-944,-263,-524,644,0
395,13949,-360,-399,-1960,729,0
396,13978,-1344,-731,-2544,502,0
397,14007,-2044,-899,-2220,428,0
398,14036,-1532,-1077,-3268,451,0
399,14065,-1516,-1015,-2412,200,0
400,14094,-1396,-1068,-1144,51,0
401,14123,-804,-1209,-1260,65,0
402,14151,-312,-1070,-508,-115,0
403,14180,996,-1260,304,-66,0
404,14209,1484,-1762,576,-162,0
405,14237,720,-1444,1052,40,0
406,14267,1396,-1716,2440,220,0
407,14296,1404,-2797,6004,-285,0
408,14324,1676,-4245,5848,-659,0
409,14359,-1012,-4615,2936,-1775,0
410,14388,-2552,-4297,-1936,-4016,0
411,14416,-2120,-3134,-11196,-3278,0
412,14446,928,-391,-11716,-1457,0
413,14475,4648,2068,-12988,-3158,0
414,14503,5380,3199,-11532,-5153,0
415,14533,3716,3404,-3612,-2970,0
416,14562,3884,2968,-8252,-4758,0
417,14590,3200,3150,-8628,-4168,0
418,14620,2756,2622,-8044,-4869,0
419,14649,2400,2882,-4444,-3744,0
420,14678,688,3773,-5148,-2229,0
421,14706,1172,4317,-6944,-2506,0
422,14736,3468,4252,-7636,-5094,0
423,14769,5716,4189,-2300,-2956,0
424,14797,5620,3811,-1932,-1444,0
425,14826,5052,3070,-340,-101,0
426,14855,5080,2589,-348,575,0
427,14884,5184,2083,1204,1903,0
428,14913,5740,916,184,1382,0
429,14942,8088,343,2896,1470,0
430,14970,5664,1448,7268,3002,0
431,14999,2492,2857,-2668,5068,0
432,15028,3236,4255,7580,10264,0
433,15057,1108,618,13248,185,0
434,15086,8304,1197,3908,928,0
435,15115,3932,4969,-12124,7312,0
436,15143,-52,-1332,-228,3606,0
437,15172,-984,2603,992,4329,0
438,15206,4376,1810,-356,4182,0
439,15235,256,528,-3788,3254,0
440,15263,-2660,304,-2532,2455,0
441,15293,-3580,546,-2228,2588,0
442,15322,-2272,591,-2724,2250,0
443,15350,-596,668,-2348,1375,0
444,15379,-784,618,12,1315,0
445,15408,-200,373,1084,1491,0
446,15436,1036,293,1024,1661,0
447,15465,120,99,812,1521,0
448,15494,-896,474,2052,1613,0
449,15522,-1692,736,1704,1524,0
450,15551,-2004,636,580,1061,0
451,15580,-1932,-73,-24,915,0
452,15609,-1520,-126,-1124,832,0
453,15638,-952,-228,-164,407,0
454,15671,-416,-670,1356,149,0
455,15699,744,-819,2436,203,0
456,15728,1280,-750,3220,415,0
457,15757,980,-1094,4172,63,0
458,15785,840,-2275,5568,-643,0
459,15814,448,-3824,8220,-1671,0
460,15843,-352,-5974,8604,-3052,0
461,15872,-1588,-6353,5880,-5804,0
462,15901,-2112,-5253,-7064,-6373,0
463,15930,-60,-2859,-10648,-3171,0
464,15959,1284,-736,-10772,-3498,0
465,15987,2488,1554,-8796,-2315,0
466,16017,1200,3045,-6412,-4546,0
467,16046,1264,3885,-10048,-5387,0
468,16074,884,3757,-11448,-8591,0
469,16109,1088,3571,-10252,-6519,0
470,16138,144,3126,-10000,-7995,0
471,16166,-592,3726,-7028,-5892,0
472,16196,-1136,4481,-6072,-4339,0
473,16225,-328,5319,-4816,-2500,0
474,16253,1776,4208,-1540,-1109,0
475,16282,3872,2495,384,2029,0
476,16311,6140,776,3196,2345,0
477,16339,6916,579,3668,753,0
478,16368,9504,3160,14220,2970,0
479,16397,8384,2346,4416,2638,0
480,16427,7080,4813,-3192,3686,0
481,16455,6152,4946,600,5368,0
482,16484,2204,1689,14620,3250,0
483,16513,2780,-3022,5372,4421,0
484,16545,4740,1030,-8544,3251,0
485,16575,-1936,3195,1100,4253,0
486,16604,-7004,553,5724,1341,0
487,16632,6356,3050,2616,5111,0
488,16661,7692,354,-3696,4118,0
489,16690,-1320,-355,-1380,3303,0
490,16718,-5068,459,-856,3084,0
491,16748,-4120,863,-4032,2304,0
492,16777,-512,668,-1520,827,0
493,16805,160,387,284,1124,0
494,16834,-452,373,284,1071,0
495,16863,-64,-177,1860,1170,0
496,16890,268,-548,2196,1711,0
497,16920,-388,-535,2336,1515,0
498,16948,-968,148,3216,1624,0
499,16976,-960,155,1624,1873,0
500,17011,-992,332,948,1854,0
501,17040,-660,145,1552,1886,0
502,17069,-120,-489,2768,1465,0
503,17106,140,-885,3788,1515,0
504,17135,1512,-1289,5292,1738,0
505,17164,2032,-1381,7580,2304,0
506,17192,2732,-3670,5752,2555,0
507,17222,-128,-5897,5248,1178,0
508,17251,-2860,-6451,3480,-3669,0
509,17280,-4996,-5483,-8580,-3447,0
510,17309,-3352,-1753,-15308,-2060,0
511,17338,3268,1260,-10596,-517,0
512,17368,6220,3414,-9380,-370,0
513,17396,2592,2680,-448,-1308,0
514,17425,2052,1633,-8764,-3766,0
515,17459,476,495,-9204,-2965,0
516,17487,96,220,-7884,-311,0
517,17516,860,490,-6552,-1935,0
518,17545,396,1615,-7812,-5401,0
519,17573,-876,2093,-6344,-6742,0
520,17602,1276,1964,-3540,-4772,0
521,17632,4240,2992,1336,-2841,0
522,17660,8116,1373,4144,-2477,0
523,17689,14176,-2252,8596,178,0
524,17719,13904,-2163,13892,-31,0
525,17747,7208,2974,1388,1752,0
526,17776,2672,6987,-2948,4656,0
527,17805,4072,2442,13224,7334,0
528,17835,2688,-2157,8572,3177,0
529,17863,5332,2641,-5276,3888,0
530,17898,-3284,-641,-224,6681,0
531,17927,-5692,2406,4132,3007,0
532,17955,4092,1649,-1220,3862,0
533,17984,2296,15,-4460,4351,0
534,18014,-3000,-282,-2588,2139,0
535,18042,-4064,464,-1128,1334,0
536,18071,-988,668,-2108,1525,0
537,18100,160,611,-504,1227,0
538,18128,-724,353,696,1299,0
539,18157,-432,-143,1824,1413,0
540,18186,740,-308,1708,1694,0
541,18214,1120,111,2132,1662,0
542,18244,-340,45,1572,1901,0
543,18273,-1920,103,616,1872,0
544,18301,-1940,56,2344,1892,0
545,18330,-992,-288,2408,1852,0
546,18364,92,-664,1208,1702,0
547,18393,1128,-1219,2352,1356,0
548,18422,-1020,-674,5056,1788,0
549,18452,1660,-1784,5996,1923,0
550,18481,2336,-2305,9468,1729,0
551,18510,1800,-5416,9872,-42,0
552,18540,-2100,-6766,8772,-3782,0
553,18569,-4436,-6534,-1468,-5234,0
554,18598,-2912,-2492,-14420,-4356,0
555,18628,3196,447,-11712,-1853,0
556,18658,5300,2265,-13480,-3275,0
557,18688,5584,2307,-10076,-3757,0
558,18716,244,1258,-2168,-5421,0
559,18746,-1044,1011,-10396,-8333,0
560,18776,-1960,583,-6632,-5495,0
561,18810,-832,1339,-5844,-2917,0
562,18839,-860,3298,-8892,-4235,0
563,18869,-1068,4581,-8808,-7370,0
564,18898,1196,4407,-6596,-6730,0
565,18928,4116,3561,-1560,-4088,0
566,18957,5112,3117,-1152,-1179,0
567,18987,6948,2876,4108,758,0
568,19016,10440,427,15324,3416,0
569,19046,10632,1347,10432,1689,0
570,19075,8480,5524,-1392,4421,0
571,19104,7868,5700,12072,8902,0
572,19133,596,-1539,5200,2613,0
573,19163,3480,3852,-3880,2856,0
574,19192,-4676,-2529,-8924,7227,0
575,19226,-7220,2199,-2660,3460,0
576,19255,1272,466,824,1410,0
577,19284,2520,-74,-588,2403,0
578,19313,-2352,-230,-2792,2210,0
579,19343,-2972,260,348,1345,0
580,19373,-1144,582,1024,1774,0
581,19401,-968,609,-12,1549,0
582,19430,-948,426,1552,887,0
583,19460,-216,320,2872,1149,0
584,19488,1468,109,2156,1371,0
585,19518,992,-253,1424,1516,0
586,19547,-376,-351,856,1819,0
587,19576,-2024,-15,1148,1656,0
588,19606,-1752,18,1328,1720,0
589,19635,-1104,-196,2044,1393,0
590,19664,-204,-822,2016,1250,0
591,19699,168,-1203,2036,1266,0
592,19728,-632,-1271,4252,1618,0
593,19758,2540,-2211,6284,1304,0
594,19787,2708,-2998,9232,1658,0
595,19816,2336,-5553,11288,177,0
596,19846,-1092,-6429,8824,-2677,0
597,19875,-5200,-5403,3432,-5575,0
598,19904,-4984,-2477,-16032,-3615,0
599,19934,824,167,-14464,272,0
600,19963,5496,2113,-13664,-2351,0
601,19993,3524,2761,-10404,-2520,0
602,20022,-1328,1988,-10484,-3904,0
603,20051,548,1335,-12508,-6062,0
604,20081,-364,-82,-8648,-588,0
605,20110,344,-192,-7916,-1407,0
606,20144,-156,1046,-8388,-1512,0
607,20173,-1664,2291,-7656,-3541,0
608,20203,-812,4358,-4000,-2005,0
609,20232,2856,4027,1960,49,0
610,20261,7772,2157,3472,615,0
611,20290,11216,1613,6768,1241,0
612,20320,13196,2527,22912,3386,0
613,20349,10376,1215,364,3615,0
614,20378,5396,6525,-6184,4719,0
615,20408,6300,5891,18784,9148,0
